grid degree lamb width ; KAN_time ; KAN_acc ; current_best_mlp ; MLP_time ; layers neurons
3 4 0 [13, 21, 13, 3] ; 15442099 ; 0.9259259104728699 ; 0.8148148148148148 ; 520045 ;  2 _ 71
3 4 0 [13, 21, 15, 3] ; 11447970 ; 0.9629629850387573 ; 0.8148148148148148 ; 3103329 ;  3 _ 61
3 4 0 [13, 21, 17, 3] ; 18750295 ; 0.9259259104728699 ; 0.8148148148148148 ; 2213766 ;  2 _ 76
3 4 0 [13, 21, 19, 3] ; 12893906 ; 0.8518518805503845 ; 0.7777777777777778 ; 628758 ;  2 _ 79
3 4 0 [13, 21, 21, 3] ; 15097072 ; 0.9629629850387573 ; 0.8148148148148148 ; 1258982 ;  3 _ 67
3 4 0 [13, 21, 23, 3] ; 23536514 ; 0.8888888955116272 ; 0.7407407407407407 ; 965641 ;  7 _ 46
3 4 0 [13, 21, 25, 3] ; 14856984 ; 0.9629629850387573 ; 0.7777777777777778 ; 641078 ;  2 _ 87
3 4 0 [13, 21, 27, 3] ; 13679827 ; 0.9259259104728699 ; 0.7777777777777778 ; 3078348 ;  5 _ 58
3 5 0 [13, 9, 3] ; 4283144 ; 0.8888888955116272 ; 0.8518518518518519 ; 608460 ;  3 _ 30
3 5 0 [13, 11, 3] ; 6694991 ; 0.8888888955116272 ; 0.7777777777777778 ; 237698 ;  4 _ 29
3 5 0 [13, 13, 3] ; 7653566 ; 0.9259259104728699 ; 0.8888888888888888 ; 300684 ;  2 _ 44
3 5 0 [13, 15, 3] ; 4854581 ; 0.8888888955116272 ; 0.8518518518518519 ; 296584 ;  2 _ 47
3 5 0 [13, 17, 3] ; 5886186 ; 0.9259259104728699 ; 0.7777777777777778 ; 313400 ;  2 _ 51
3 5 0 [13, 19, 3] ; 5929252 ; 0.9259259104728699 ; 0.8518518518518519 ; 276052 ;  2 _ 54
3 5 0 [13, 21, 3] ; 6188497 ; 0.9629629850387573 ; 0.8148148148148148 ; 447553 ;  2 _ 57
3 5 0 [13, 23, 3] ; 4360915 ; 0.9259259104728699 ; 0.8148148148148148 ; 619200 ;  3 _ 49
3 5 0 [13, 25, 3] ; 6830770 ; 0.9259259104728699 ; 0.8148148148148148 ; 311132 ;  2 _ 62
3 5 0 [13, 27, 3] ; 6147899 ; 0.9629629850387573 ; 0.9259259259259259 ; 561714 ;  2 _ 65
3 5 0 [13, 13, 13, 3] ; 8082321 ; 0.7777777910232544 ; 0.8888888888888888 ; 446932 ;  6 _ 36
3 5 0 [13, 13, 15, 3] ; 12600054 ; 0.8148148059844971 ; 0.9259259259259259 ; 324241 ;  2 _ 63
3 5 0 [13, 13, 17, 3] ; 9909983 ; 0.8518518805503845 ; 0.7777777777777778 ; 1352894 ;  4 _ 47
3 5 0 [13, 13, 19, 3] ; 13407824 ; 0.9259259104728699 ; 0.8148148148148148 ; 2384908 ;  2 _ 68
3 5 0 [13, 13, 21, 3] ; 9550230 ; 0.7777777910232544 ; 0.8148148148148148 ; 581083 ;  2 _ 71
3 5 0 [13, 13, 23, 3] ; 8782351 ; 0.7407407164573669 ; 0.8148148148148148 ; 783882 ;  3 _ 60
